type,area_in_marla,bedroom,bath,location_city,price
House,16.52892561983471,6.0,6.0,Karachi,137500000.0
House,4.132231404958677,4.0,4.0,Karachi,11000000.0
Upper Portion,9.917355371900827,4.0,4.0,Karachi,52500000.0
House,8.264462809917354,6.0,6.0,Karachi,130000000.0
House,13.884297520661157,5.0,5.0,Karachi,110000000.0
Flat,11.206611570247935,6.0,5.0,Karachi,51000000.0
House,6.6115702479338845,5.0,6.0,Karachi,37000000.0
House,7.933884297520661,6.0,6.0,Karachi,45500000.0
Upper Portion,12.859504132231406,4.0,4.0,Karachi,77500000.0
House,5.024793388429752,3.0,4.0,Karachi,13700000.000000002
Flat,21.15702479338843,4.0,4.0,Karachi,230500000.0
House,7.933884297520661,3.0,3.0,Karachi,35500000.0
House,11.570247933884298,4.0,4.0,Karachi,18000000.0
Flat,6.181818181818182,3.0,4.0,Karachi,32500000.0
House,11.570247933884298,5.0,5.0,Karachi,150000000.0
Other,7.338842975206612,4.0,4.0,Karachi,23000000.0
Flat,6.6115702479338845,2.0,2.0,Karachi,17500000.0
Flat,6.016528925619835,3.0,5.0,Karachi,66000000.0
House,8.59504132231405,3.0,4.0,Karachi,55000000.0
House,16.52892561983471,5.0,6.0,Karachi,165000000.0
House,16.52892561983471,5.0,6.0,Karachi,220000000.0
House,33.05785123966942,6.0,6.0,Karachi,100000000.0
Flat,5.884297520661157,3.0,3.0,Karachi,19000000.0
House,4.132231404958677,4.0,5.0,Karachi,12900000.0
Flat,3.5041322314049586,2.0,2.0,Karachi,12500000.0
House,16.52892561983471,6.0,6.0,Karachi,200000000.0
House,8.462809917355372,6.0,6.0,Karachi,55000000.0
House,3.9669421487603307,4.0,4.0,Karachi,19000000.0
Flat,6.24793388429752,4.0,5.0,Karachi,26000000.0
House,7.933884297520661,5.0,5.0,Karachi,33000000.0
Flat,12.132231404958677,4.0,5.0,Karachi,58000000.0
House,15.867768595041323,10.0,7.0,Karachi,180000000.0
House,3.9669421487603307,2.0,2.0,Karachi,28000000.0
Flat,2.3801652892561984,2.0,2.0,Karachi,4500000.0
Flat,3.669421487603306,2.0,2.0,Karachi,7500000.0
Flat,13.652892561983471,3.0,2.0,Karachi,130100000.0
Flat,8.066115702479339,4.0,5.0,Karachi,46500000.0
House,6.6115702479338845,7.0,5.0,Karachi,67000000.0
House,9.917355371900827,8.0,7.0,Karachi,85000000.0
House,7.933884297520661,6.0,6.0,Karachi,55000000.0
House,7.768595041322314,3.0,3.0,Karachi,13500000.0
House,5.289256198347108,3.0,3.0,Karachi,12900000.0
House,9.917355371900827,5.0,6.0,Karachi,75000000.0
House,5.024793388429752,3.0,3.0,Karachi,13500000.0
Flat,5.322314049586777,3.0,2.0,Karachi,16200000.000000002
Flat,5.1570247933884295,5.0,5.0,Karachi,19000000.0
House,3.6363636363636362,5.0,3.0,Karachi,8000000.0
Flat,8.826446280991735,3.0,3.0,Karachi,20000000.0
Flat,7.702479338842975,4.0,4.0,Karachi,34000000.0
Flat,3.8677685950413223,2.0,2.0,Karachi,15000000.0
House,6.6115702479338845,5.0,5.0,Karachi,23800000.0
House,33.05785123966942,6.0,7.0,Karachi,170000000.0
Flat,8.991735537190083,3.0,3.0,Karachi,80000000.0
House,13.223140495867769,8.0,7.0,Karachi,57500000.0
Flat,8.066115702479339,3.0,4.0,Karachi,45500000.0
Upper Portion,4.297520661157025,3.0,3.0,Karachi,13000000.0
House,11.570247933884298,4.0,4.0,Karachi,20000000.0
Flat,5.884297520661157,3.0,3.0,Karachi,30000000.0
Flat,6.24793388429752,3.0,4.0,Karachi,26000000.0
House,13.223140495867769,6.0,6.0,Karachi,57000000.0
Flat,8.462809917355372,4.0,4.0,Karachi,34000000.0
Flat,9.917355371900827,3.0,2.0,Karachi,41000000.0
Flat,6.214876033057851,3.0,4.0,Karachi,32000000.0
House,16.52892561983471,5.0,5.0,Karachi,102000000.0
House,16.52892561983471,6.0,7.0,Karachi,225000000.0
Flat,3.5041322314049586,2.0,2.0,Karachi,12500000.0
Upper Portion,5.950413223140496,3.0,3.0,Karachi,16900000.0
Flat,6.049586776859504,3.0,4.0,Karachi,30000000.0
House,3.9669421487603307,9.0,7.0,Karachi,47500000.0
House,7.933884297520661,8.0,6.0,Karachi,44000000.0
House,16.52892561983471,5.0,5.0,Karachi,117500000.0
Other,9.917355371900827,4.0,4.0,Karachi,65000000.0
Flat,5.322314049586777,3.0,3.0,Karachi,24000000.0
Flat,6.413223140495868,3.0,3.0,Karachi,31500000.0
House,6.049586776859504,5.0,5.0,Karachi,22000000.0
House,5.487603305785124,4.0,5.0,Karachi,50000000.0
House,3.9669421487603307,6.0,6.0,Karachi,46000000.0
House,33.05785123966942,8.0,7.0,Karachi,220000000.0
House,7.702479338842975,7.0,7.0,Karachi,58500000.0
Upper Portion,7.933884297520661,4.0,4.0,Karachi,33000000.0
House,14.115702479338843,5.0,5.0,Karachi,98000000.0
Other,5.619834710743802,2.0,2.0,Karachi,16500000.0
House,7.933884297520661,6.0,6.0,Karachi,45000000.0
House,5.289256198347108,4.0,4.0,Karachi,31000000.0
House,16.52892561983471,6.0,6.0,Karachi,150000000.0
Flat,5.1570247933884295,3.0,3.0,Karachi,15000000.0
House,13.223140495867769,6.0,6.0,Karachi,125000000.0
Flat,9.917355371900827,3.0,4.0,Karachi,47000000.0
House,8.991735537190083,5.0,7.0,Karachi,41500000.0
House,11.570247933884298,4.0,4.0,Karachi,17000000.0
Flat,4.231404958677686,3.0,3.0,Karachi,9500000.0
House,33.32231404958678,6.0,6.0,Karachi,310000000.0
Other,7.933884297520661,4.0,4.0,Karachi,33000000.0
House,4.132231404958677,3.0,3.0,Karachi,12000000.0
House,6.6115702479338845,6.0,6.0,Karachi,45000000.0
House,11.570247933884298,4.0,4.0,Karachi,18000000.0
Flat,5.1570247933884295,3.0,3.0,Karachi,10500000.0
House,9.917355371900827,6.0,6.0,Karachi,135000000.0
Other,3.3057851239669422,2.0,2.0,Karachi,13500000.0
House,3.9669421487603307,2.0,3.0,Karachi,15500000.0
House,7.933884297520661,6.0,7.0,Karachi,51500000.0
House,22.016528925619834,6.0,7.0,Karachi,320000000.0
House,16.52892561983471,5.0,5.0,Karachi,101500000.0
House,6.6115702479338845,6.0,6.0,Karachi,30000000.0
House,3.9669421487603307,6.0,6.0,Karachi,35000000.0
House,3.9669421487603307,2.0,3.0,Karachi,14500000.0
House,8.264462809917354,5.0,5.0,Karachi,110000000.0
House,7.933884297520661,4.0,3.0,Karachi,19200000.0
House,3.9669421487603307,4.0,5.0,Karachi,17500000.0
Flat,3.669421487603306,2.0,2.0,Karachi,13000000.0
Flat,10.28099173553719,4.0,5.0,Karachi,25000000.0
House,16.52892561983471,6.0,7.0,Karachi,160000000.0
House,99.17355371900827,11.0,7.0,Karachi,800000000.0
House,9.917355371900827,4.0,5.0,Karachi,75000000.0
Flat,3.5041322314049586,2.0,2.0,Karachi,2650000.0
House,22.016528925619834,6.0,7.0,Karachi,240000000.0
Flat,5.520661157024794,3.0,4.0,Karachi,30000000.0
House,20.0,5.0,6.0,Lahore,66600000.0
House,3.0,4.0,4.0,Lahore,11500000.0
House,20.0,5.0,6.0,Lahore,82500000.0
House,10.0,5.0,6.0,Lahore,48000000.0
House,5.0,3.0,4.0,Lahore,19000000.0
House,20.0,5.0,6.0,Lahore,66600000.0
Flat,10.0,3.0,3.0,Lahore,27500000.0
House,20.0,6.0,7.0,Lahore,82500000.0
House,3.0,3.0,4.0,Lahore,12000000.0
House,20.0,5.0,7.0,Lahore,71400000.0
House,20.0,5.0,6.0,Lahore,68500000.0
House,20.0,5.0,6.0,Lahore,80000000.0
House,20.0,5.0,6.0,Lahore,75000000.0
House,20.0,6.0,7.0,Lahore,162500000.0
House,5.0,3.0,4.0,Lahore,19800000.0
House,20.0,5.0,5.0,Lahore,80000000.0
House,32.0,5.0,6.0,Lahore,71500000.0
House,20.0,5.0,6.0,Lahore,77500000.0
House,5.0,3.0,4.0,Lahore,32000000.0
House,10.0,5.0,5.0,Lahore,26000000.0
House,20.0,5.0,6.0,Lahore,76500000.0
House,3.0,3.0,3.0,Lahore,11000000.0
House,14.0,5.0,6.0,Lahore,41500000.0
House,10.0,5.0,6.0,Lahore,41000000.0
House,20.0,5.0,6.0,Lahore,71000000.0
House,5.0,3.0,5.0,Lahore,25000000.0
House,10.0,4.0,4.0,Lahore,40000000.0
House,5.0,3.0,4.0,Lahore,23500000.0
Flat,11.4,3.0,4.0,Lahore,12700000.0
House,20.0,5.0,6.0,Lahore,107500000.0
House,5.0,4.0,5.0,Lahore,17000000.0
Flat,10.0,3.0,4.0,Lahore,24200000.0
House,5.0,4.0,5.0,Lahore,17000000.0
House,20.0,6.0,6.0,Lahore,68500000.0
Flat,5.0,2.0,2.0,Lahore,5300000.0
House,20.0,5.0,6.0,Lahore,68500000.0
House,5.0,3.0,4.0,Lahore,22000000.0
House,20.0,5.0,5.0,Lahore,70500000.0
House,10.0,2.0,3.0,Lahore,18500000.0
House,5.0,4.0,5.0,Lahore,15500000.0
House,20.0,5.0,6.0,Lahore,63000000.0
House,10.0,5.0,6.0,Lahore,33500000.0
House,20.0,4.0,5.0,Lahore,81500000.0
House,40.0,7.0,7.0,Lahore,100000000.0
House,40.0,7.0,7.0,Lahore,360000000.0
House,5.0,4.0,6.0,Lahore,18000000.0
House,32.0,5.0,6.0,Lahore,145000000.0
House,20.0,5.0,6.0,Lahore,74900000.0
House,20.0,5.0,6.0,Lahore,80000000.0
House,5.0,5.0,6.0,Lahore,19500000.0
House,20.0,5.0,6.0,Lahore,65000000.0
Flat,10.0,3.0,3.0,Lahore,29000000.0
House,10.0,5.0,6.0,Lahore,34500000.0
House,5.0,3.0,4.0,Lahore,31000000.0
House,40.0,6.0,7.0,Lahore,137500000.0
House,5.0,3.0,4.0,Lahore,24000000.0
House,20.0,5.0,6.0,Lahore,69000000.0
House,7.0,6.0,6.0,Lahore,35000000.0
House,20.0,6.0,6.0,Lahore,70000000.0
House,10.0,5.0,5.0,Lahore,31000000.0
House,20.0,5.0,6.0,Lahore,87500000.0
House,5.0,4.0,5.0,Lahore,12000000.0
House,20.0,6.0,6.0,Lahore,64000000.0
House,10.0,4.0,5.0,Lahore,35000000.0
House,10.0,5.0,7.0,Lahore,33500000.0
House,40.0,5.0,6.0,Lahore,199899999.99999997
Flat,12.0,4.0,4.0,Lahore,31000000.0
House,6.0,3.0,4.0,Lahore,24000000.0
House,3.3,2.0,2.0,Lahore,15000000.0
House,5.0,3.0,5.0,Lahore,16000000.0
Flat,3.8,1.0,1.0,Lahore,9400000.0
House,3.0,3.0,4.0,Lahore,8500000.0
House,5.0,3.0,4.0,Lahore,16000000.0
House,10.0,4.0,5.0,Lahore,55000000.0
Flat,10.0,3.0,4.0,Lahore,26000000.0
House,22.0,5.0,7.0,Lahore,54900000.0
House,5.0,4.0,4.0,Lahore,17000000.0
Other,60.0,2.0,2.0,Lahore,22500000.0
House,40.0,6.0,6.0,Lahore,485000000.0
House,20.0,5.0,6.0,Lahore,70000000.0
House,20.0,5.0,7.0,Lahore,95000000.0
House,20.0,5.0,6.0,Lahore,72500000.0
House,20.0,5.0,6.0,Lahore,69500000.0
House,8.0,5.0,6.0,Lahore,26500000.0
House,10.0,5.0,7.0,Lahore,25500000.0
House,5.0,3.0,4.0,Lahore,19800000.0
House,5.0,3.0,4.0,Lahore,11000000.0
House,20.0,5.0,6.0,Lahore,64500000.0
House,20.0,5.0,6.0,Lahore,52000000.0
House,20.0,5.0,6.0,Lahore,93500000.0
House,20.0,5.0,6.0,Lahore,49500000.0
House,20.0,6.0,6.0,Lahore,77500000.0
House,40.0,5.0,6.0,Lahore,355000000.0
House,5.0,4.0,4.0,Lahore,20000000.0
House,5.0,4.0,4.0,Lahore,21500000.0
House,5.0,4.0,5.0,Lahore,17500000.0
House,10.0,5.0,6.0,Lahore,18800000.0
House,10.0,5.0,6.0,Lahore,31500000.0
House,28.0,6.0,6.0,Lahore,104000000.0
House,5.0,6.0,5.0,Lahore,16500000.0
House,20.0,5.0,6.0,Lahore,67500000.0
House,6.0,3.0,4.0,Lahore,18500000.0
House,5.0,3.0,5.0,Lahore,16000000.0
House,5.0,3.0,3.0,Lahore,18300000.0
House,5.0,3.0,4.0,Lahore,22000000.0
House,10.0,6.0,6.0,Lahore,35500000.0
House,5.0,4.0,5.0,Lahore,21000000.0
House,7.0,2.0,2.0,Lahore,19500000.0
House,20.0,5.0,6.0,Lahore,81000000.0
Flat,1.6,2.0,1.0,Lahore,3900000.0
House,10.0,5.0,6.0,Lahore,62500000.0
House,5.0,3.0,4.0,Lahore,22000000.0
House,20.0,5.0,6.0,Lahore,62000000.0
House,10.0,4.0,6.0,Lahore,44500000.0
House,10.0,5.0,6.0,Lahore,42500000.0
House,10.0,5.0,7.0,Lahore,33500000.0
House,7.0,4.0,5.0,Lahore,35000000.0
House,10.0,5.0,6.0,Lahore,33000000.0
House,10.0,4.0,4.0,Lahore,54500000.0
House,10.0,6.0,6.0,Lahore,31000000.0
House,20.0,5.0,6.0,Lahore,67500000.0
House,5.0,4.0,5.0,Lahore,20000000.0
House,20.0,6.0,7.0,Lahore,67500000.0
House,5.0,4.0,4.0,Lahore,12000000.0
Flat,10.0,3.0,3.0,Lahore,29000000.0
House,10.0,5.0,6.0,Lahore,29200000.0
House,12.0,5.0,6.0,Lahore,55000000.0
House,5.0,4.0,4.0,Lahore,22000000.0
House,20.0,5.0,6.0,Lahore,120000000.0
House,10.0,4.0,5.0,Lahore,34900000.0
House,20.0,5.0,6.0,Lahore,62500000.0
House,6.0,3.0,4.0,Lahore,19000000.0
House,10.0,6.0,6.0,Lahore,49900000.0
House,7.0,6.0,6.0,Lahore,16000000.0
House,5.0,3.0,3.0,Lahore,19000000.0
House,10.0,4.0,4.0,Lahore,52000000.0
House,20.0,5.0,6.0,Lahore,85000000.0
House,10.0,5.0,6.0,Lahore,31000000.0
House,20.0,5.0,6.0,Lahore,78000000.0
House,14.0,5.0,6.0,Lahore,37500000.0
House,2.5,3.0,3.0,Lahore,12000000.0
House,10.0,7.0,6.0,Lahore,36500000.0
House,10.0,5.0,6.0,Lahore,39000000.0
House,40.0,5.0,6.0,Lahore,117500000.0
House,20.0,5.0,6.0,Lahore,125000000.0
House,20.0,5.0,4.0,Lahore,85000000.0
House,10.0,6.0,6.0,Lahore,36000000.0
House,5.0,3.0,4.0,Lahore,20500000.0
House,20.0,5.0,6.0,Lahore,90500000.0
House,4.5,3.0,4.0,Lahore,17000000.0
House,40.0,5.0,6.0,Lahore,187500000.0
House,3.0,4.0,4.0,Lahore,15000000.0
House,5.0,4.0,5.0,Lahore,26000000.0
Flat,1.3,2.0,1.0,Lahore,3750000.0
House,10.0,5.0,6.0,Lahore,41500000.0
House,20.0,5.0,6.0,Lahore,92500000.0
House,5.0,4.0,4.0,Lahore,12000000.0
House,20.0,5.0,6.0,Lahore,285000000.0
House,10.0,5.0,6.0,Lahore,48000000.0
House,2.0,3.0,4.0,Lahore,14000000.0
House,10.0,4.0,5.0,Lahore,45000000.0
House,20.0,5.0,6.0,Lahore,77500000.0
House,40.0,5.0,6.0,Lahore,198000000.0
House,20.0,6.0,6.0,Lahore,255000000.0
House,20.0,10.0,7.0,Lahore,130000000.0
House,32.0,5.0,6.0,Lahore,97500000.0
House,5.0,3.0,5.0,Lahore,18500000.0
House,8.0,3.0,4.0,Lahore,31000000.0
House,20.0,5.0,6.0,Lahore,74500000.0
House,20.0,5.0,6.0,Lahore,130000000.0
House,5.0,3.0,4.0,Lahore,33500000.0
House,20.0,5.0,6.0,Lahore,79000000.0
House,5.0,4.0,4.0,Lahore,14800000.0
House,10.0,5.0,6.0,Lahore,49500000.0
House,20.0,5.0,6.0,Lahore,95000000.0
House,20.0,5.0,7.0,Lahore,119500000.0
House,20.0,8.0,6.0,Lahore,38000000.0
House,20.0,5.0,6.0,Lahore,89500000.0
House,12.0,5.0,6.0,Lahore,51500000.0
House,5.0,5.0,5.0,Lahore,19500000.0
House,12.0,9.0,5.0,Lahore,36000000.0
House,5.0,4.0,5.0,Lahore,16500000.0
House,20.0,5.0,7.0,Lahore,116500000.0
House,20.0,5.0,6.0,Lahore,62500000.0
Flat,4.0,2.0,2.0,Lahore,18500000.0
House,10.0,4.0,5.0,Lahore,50000000.0
House,40.0,6.0,6.0,Lahore,224400000.0
Flat,1.8,1.0,1.0,Lahore,5100000.0
Flat,2.2,1.0,1.0,Lahore,6600000.0
House,5.0,3.0,4.0,Lahore,18500000.0
House,20.0,5.0,5.0,Lahore,87500000.0
House,20.0,6.0,6.0,Lahore,165000000.0
House,20.0,5.0,6.0,Lahore,130000000.0
House,5.0,3.0,4.0,Lahore,17000000.0
House,20.0,5.0,6.0,Lahore,81000000.0
House,5.0,4.0,4.0,Lahore,17500000.0
Flat,2.2,1.0,1.0,Lahore,7300000.0
House,7.0,4.0,5.0,Lahore,36000000.0
House,20.0,5.0,6.0,Lahore,70000000.0
House,20.0,5.0,6.0,Lahore,67500000.0
House,10.0,5.0,6.0,Lahore,29500000.0
House,5.0,4.0,5.0,Lahore,21500000.0
Other,180.0,3.0,4.0,Lahore,120000000.0
House,5.0,3.0,3.0,Lahore,24000000.0
House,20.0,5.0,6.0,Lahore,79000000.0
Flat,1.8,1.0,1.0,Lahore,6800000.0
Flat,1.8,1.0,1.0,Lahore,12000000.0
House,20.0,5.0,6.0,Lahore,78500000.0
House,20.0,5.0,6.0,Lahore,134000000.0
House,5.0,5.0,6.0,Lahore,26500000.0
Flat,2.2,1.0,1.0,Lahore,6000000.0
House,4.5,3.0,4.0,Lahore,17500000.0
House,20.0,5.0,6.0,Lahore,75500000.0
House,3.5,3.0,4.0,Lahore,10500000.0
Flat,4.5,2.0,2.0,Lahore,30000000.0
House,40.0,5.0,6.0,Lahore,200000000.0
House,20.0,4.0,6.0,Lahore,90000000.0
House,10.0,4.0,5.0,Lahore,50000000.0
House,10.0,5.0,6.0,Lahore,38000000.0
House,10.0,4.0,5.0,Lahore,45500000.0
House,10.0,6.0,6.0,Lahore,50000000.0
Flat,10.0,3.0,3.0,Lahore,28000000.0
House,15.0,5.0,5.0,Lahore,81500000.0
House,20.0,5.0,6.0,Lahore,75000000.0
House,20.0,5.0,6.0,Lahore,63500000.0
Other,320.0,7.0,7.0,Lahore,280000000.0
House,10.0,7.0,6.0,Lahore,50000000.0
House,20.0,5.0,6.0,Lahore,82500000.0
House,10.0,4.0,5.0,Lahore,43500000.0
House,14.0,5.0,6.0,Lahore,55000000.0
House,20.0,5.0,6.0,Lahore,75000000.0
House,20.0,6.0,6.0,Lahore,137500000.0
House,5.0,4.0,4.0,Lahore,22500000.0
House,5.0,3.0,5.0,Lahore,18800000.0
House,17.0,4.0,4.0,Lahore,80000000.0
House,10.0,5.0,6.0,Lahore,50000000.0
House,10.0,5.0,6.0,Lahore,45000000.0
House,5.0,3.0,5.0,Lahore,17000000.0
House,20.0,5.0,5.0,Lahore,45500000.0
House,20.0,5.0,5.0,Lahore,77300000.0
House,80.0,6.0,7.0,Lahore,480000000.0
House,10.0,5.0,6.0,Lahore,50000000.0
House,20.0,5.0,6.0,Lahore,70000000.0
House,20.0,5.0,6.0,Lahore,118500000.0
Flat,10.0,3.0,2.0,Lahore,29000000.0
House,20.0,5.0,6.0,Lahore,52500000.0
House,5.0,4.0,4.0,Lahore,18000000.0
House,20.0,5.0,6.0,Lahore,65000000.0
House,20.0,5.0,6.0,Lahore,125000000.0
House,10.0,5.0,6.0,Lahore,18000000.0
House,20.0,5.0,6.0,Lahore,76500000.0
House,10.0,5.0,7.0,Lahore,62500000.0
House,10.0,5.0,5.0,Lahore,38000000.0
House,20.0,8.0,6.0,Lahore,110000000.0
House,3.0,2.0,2.0,Lahore,4750000.0
House,10.0,4.0,5.0,Lahore,67500000.0
House,20.0,5.0,6.0,Lahore,76500000.0
House,10.0,5.0,5.0,Lahore,44000000.0
House,40.0,6.0,6.0,Lahore,97899999.99999999
House,10.0,5.0,6.0,Lahore,45500000.0
House,20.0,5.0,6.0,Lahore,71400000.0
House,20.0,5.0,6.0,Lahore,71200000.0
House,20.0,5.0,6.0,Lahore,59000000.0
House,40.0,6.0,6.0,Lahore,160000000.0
House,10.0,5.0,5.0,Lahore,57500000.0
House,10.0,5.0,6.0,Lahore,50000000.0
House,15.0,5.0,6.0,Lahore,65000000.0
House,5.0,3.0,4.0,Lahore,23500000.0
House,8.0,5.0,6.0,Lahore,23500000.0
House,5.0,3.0,5.0,Lahore,27500000.0
House,5.0,3.0,5.0,Lahore,19100000.0
Flat,1.8,1.0,1.0,Lahore,5000000.0
House,5.0,3.0,4.0,Lahore,23000000.0
House,20.0,5.0,6.0,Lahore,87500000.0
House,20.0,5.0,6.0,Lahore,65000000.0
House,5.0,4.0,4.0,Lahore,12600000.0
House,5.0,3.0,4.0,Lahore,25000000.0
House,10.0,5.0,7.0,Lahore,50000000.0
House,20.0,5.0,6.0,Lahore,74500000.0
House,40.0,7.0,5.0,Lahore,200000000.0
House,20.0,5.0,6.0,Lahore,85000000.0
House,5.0,4.0,4.0,Lahore,21500000.0
Flat,1.9,1.0,1.0,Lahore,4800000.0
House,5.0,4.0,5.0,Lahore,16000000.0
House,5.0,3.0,4.0,Lahore,21500000.0
House,22.0,6.0,6.0,Lahore,125000000.0
House,10.0,5.0,6.0,Lahore,48000000.0
House,8.0,3.0,4.0,Lahore,40000000.0
House,5.0,4.0,4.0,Lahore,18000000.0
House,40.0,5.0,6.0,Lahore,240000000.0
House,20.0,5.0,6.0,Lahore,71200000.0
House,5.0,3.0,4.0,Lahore,26500000.0
House,10.0,5.0,6.0,Lahore,48000000.0
House,5.0,4.0,4.0,Lahore,19500000.0
House,20.0,5.0,5.0,Lahore,65000000.0
House,5.0,3.0,4.0,Lahore,25500000.0
House,10.4,5.0,6.0,Lahore,37000000.0
House,5.0,5.0,6.0,Lahore,16200000.000000002
House,5.0,2.0,3.0,Lahore,6500000.0
House,20.0,5.0,6.0,Lahore,105000000.0
House,20.0,5.0,6.0,Lahore,79500000.0
House,20.0,5.0,6.0,Rawalpindi,93000000.0
Flat,2.5,1.0,1.0,Rawalpindi,6000000.0
House,20.0,5.0,6.0,Rawalpindi,85000000.0
House,20.0,6.0,6.0,Rawalpindi,99000000.0
House,20.0,5.0,7.0,Rawalpindi,118000000.0
House,5.0,4.0,5.0,Rawalpindi,18500000.0
House,17.0,5.0,6.0,Rawalpindi,89500000.0
House,10.0,4.0,4.0,Rawalpindi,40000000.0
Flat,5.8,2.0,2.0,Rawalpindi,12200000.0
House,20.0,5.0,6.0,Rawalpindi,115000000.0
House,8.0,6.0,6.0,Rawalpindi,35000000.0
House,10.0,7.0,6.0,Rawalpindi,45000000.0
House,20.0,5.0,6.0,Rawalpindi,168000000.0
House,10.0,4.0,5.0,Rawalpindi,39500000.0
House,10.0,6.0,6.0,Rawalpindi,28000000.0
House,4.0,3.0,3.0,Rawalpindi,7800000.0
House,10.0,5.0,6.0,Rawalpindi,45000000.0
Flat,1.9,1.0,1.0,Rawalpindi,4900000.0
House,10.0,6.0,6.0,Rawalpindi,34000000.0
House,10.0,5.0,5.0,Rawalpindi,42500000.0
House,8.0,5.0,5.0,Rawalpindi,35000000.0
House,20.0,5.0,6.0,Rawalpindi,115000000.0
House,6.7,4.0,6.0,Rawalpindi,23000000.0
House,10.0,5.0,6.0,Rawalpindi,45000000.0
House,8.0,5.0,6.0,Rawalpindi,35000000.0
House,20.0,5.0,6.0,Rawalpindi,131000000.0
House,9.5,5.0,5.0,Rawalpindi,38500000.0
House,11.0,5.0,6.0,Rawalpindi,37000000.0
House,7.0,2.0,3.0,Rawalpindi,22000000.0
House,7.0,5.0,6.0,Rawalpindi,29500000.0
House,10.0,5.0,6.0,Rawalpindi,55000000.0
House,10.0,5.0,6.0,Rawalpindi,43000000.0
House,10.0,5.0,6.0,Rawalpindi,51000000.0
House,20.0,5.0,5.0,Rawalpindi,115000000.0
House,5.0,4.0,5.0,Rawalpindi,18000000.0
House,6.0,4.0,4.0,Rawalpindi,23000000.0
House,10.0,5.0,6.0,Rawalpindi,52500000.0
House,7.0,5.0,7.0,Rawalpindi,32000000.0
House,20.0,7.0,6.0,Rawalpindi,65000000.0
Flat,2.2,1.0,1.0,Rawalpindi,4000000.0
Flat,3.6,1.0,2.0,Rawalpindi,15000000.0
House,40.0,5.0,6.0,Rawalpindi,180000000.0
House,20.0,5.0,6.0,Rawalpindi,168000000.0
House,20.0,5.0,6.0,Rawalpindi,79000000.0
House,20.0,5.0,6.0,Rawalpindi,131000000.0
House,7.0,6.0,6.0,Rawalpindi,25000000.0
House,10.0,5.0,6.0,Rawalpindi,37500000.0
House,20.0,5.0,6.0,Rawalpindi,168000000.0
House,10.0,5.0,6.0,Rawalpindi,38000000.0
House,5.0,4.0,5.0,Rawalpindi,19000000.0
House,26.0,5.0,6.0,Rawalpindi,180000000.0
House,10.0,5.0,6.0,Rawalpindi,39500000.0
House,20.0,5.0,6.0,Rawalpindi,115000000.0
House,20.0,5.0,6.0,Rawalpindi,115000000.0
Flat,3.0,1.0,1.0,Rawalpindi,8200000.0
House,10.0,5.0,5.0,Rawalpindi,34000000.0
House,12.0,5.0,6.0,Rawalpindi,52000000.0
House,20.0,6.0,6.0,Rawalpindi,99000000.0
House,7.0,5.0,6.0,Rawalpindi,31000000.0
Flat,5.9,2.0,2.0,Rawalpindi,21200000.0
House,16.0,5.0,6.0,Rawalpindi,57500000.0
House,6.0,4.0,6.0,Rawalpindi,22500000.0
House,18.0,3.0,4.0,Rawalpindi,59000000.0
House,7.0,5.0,5.0,Rawalpindi,24500000.0
Flat,3.6,1.0,2.0,Rawalpindi,13500000.0
Flat,6.7,2.0,3.0,Rawalpindi,33500000.0
House,18.0,6.0,6.0,Rawalpindi,57500000.0
House,20.0,5.0,6.0,Rawalpindi,77500000.0
House,4.0,3.0,4.0,Rawalpindi,9800000.0
Flat,2.6,2.0,1.0,Rawalpindi,8500000.0
House,10.0,5.0,6.0,Rawalpindi,35000000.0
House,10.0,5.0,6.0,Rawalpindi,68000000.0
House,20.0,5.0,6.0,Rawalpindi,118000000.0
House,20.0,5.0,6.0,Rawalpindi,115000000.0
House,5.0,3.0,4.0,Rawalpindi,13700000.000000002
House,12.0,5.0,6.0,Rawalpindi,45000000.0
House,7.0,4.0,6.0,Rawalpindi,22000000.0
House,20.0,6.0,6.0,Rawalpindi,185000000.0
House,10.0,5.0,6.0,Rawalpindi,56000000.0
House,20.0,5.0,6.0,Rawalpindi,115000000.0
House,24.0,6.0,6.0,Rawalpindi,85000000.0
House,10.0,5.0,6.0,Rawalpindi,55000000.0
House,5.0,4.0,4.0,Rawalpindi,16000000.0
House,5.8,6.0,5.0,Rawalpindi,15500000.0
House,20.0,5.0,7.0,Rawalpindi,117000000.0
House,7.0,8.0,7.0,Rawalpindi,24500000.0
House,5.0,3.0,3.0,Rawalpindi,18000000.0
House,14.0,8.0,7.0,Rawalpindi,79500000.0
Flat,10.0,3.0,3.0,Rawalpindi,31500000.0
House,10.9,5.0,6.0,Rawalpindi,43500000.0
House,5.0,4.0,5.0,Rawalpindi,18500000.0
Flat,4.4,2.0,2.0,Rawalpindi,10000000.0
House,22.0,6.0,7.0,Rawalpindi,47500000.0
House,5.0,4.0,4.0,Rawalpindi,16500000.0
Flat,3.6,1.0,2.0,Rawalpindi,14500000.0
Flat,2.4,1.0,1.0,Rawalpindi,5800000.0
House,9.0,4.0,4.0,Rawalpindi,36500000.0
House,10.0,5.0,6.0,Rawalpindi,43000000.0
House,6.0,4.0,5.0,Rawalpindi,19500000.0
House,10.0,5.0,6.0,Rawalpindi,49500000.0
House,4.0,3.0,3.0,Rawalpindi,12000000.0
